tsne_1,tsne_2,comp_name,cnf_name
11.599241,6.4899664,original,sat_php_233_990_95853.cnf
-2.9730482,3.4138985,original,unsat_tseitin_40_496_30847.cnf
-2.372024,3.4895506,w2sat,unsat_tseitin_40_496_30847.cnf
-9.523442,2.1077754,original,unsat_cliquecoloring_45_350.cnf
-9.523035,2.1072953,w2sat,unsat_cliquecoloring_45_350.cnf
27.978216,-9.702404,original,unsat_5clique_65_1825_60066.cnf
-16.898298,-0.57005394,original,sat_op_45_249_69595.cnf
-16.81257,-0.47878665,w2sat,sat_op_45_249_69595.cnf
16.77517,3.9447856,original,sat_5color_250_1300_69384.cnf
16.749546,3.7323072,w2sat,sat_5color_250_1300_69384.cnf
-18.671265,-0.24378106,original,sat_cliquecoloring_55_227.cnf
-18.671993,-0.24247776,w2sat,sat_cliquecoloring_55_227.cnf
24.1396,-3.1962616,original,unsat_php_184_1627_40264.cnf
24.139557,-3.1962445,w2sat,unsat_php_184_1627_40264.cnf
-16.126755,-0.022846732,original,sat_5color_50_260_2076.cnf
-16.123903,-0.02361138,w2sat,sat_5color_50_260_2076.cnf
6.099591,5.3728895,original,unsat_tiling_20_793_2570.cnf
6.0997357,5.3730235,w2sat,unsat_tiling_20_793_2570.cnf
0.48759496,5.086438,original,sat_cliquecoloring_99_561.cnf
0.48678577,5.086443,w2sat,sat_cliquecoloring_99_561.cnf
2.3192158,5.161787,original,sat_4clique_40_604_65687.cnf
2.3192778,5.161372,w2sat,sat_4clique_40_604_65687.cnf
-8.081528,2.362178,original,sat_3clique_30_378_78502.cnf
-8.081995,2.3643355,w2sat,sat_3clique_30_378_78502.cnf
24.209934,-3.2544992,original,unsat_php_186_1660_24423.cnf
24.209873,-3.254515,w2sat,unsat_php_186_1660_24423.cnf
11.350458,7.2251353,original,sat_php_229_956_22166.cnf
-30.824398,-1.0244763,original,unsat_op_20_74_63750.cnf
-30.82123,-0.99155486,w2sat,unsat_op_20_74_63750.cnf
28.298346,-4.9222674,original,unsat_dominating_80_1810_66626.cnf
-17.721102,-0.5682931,original,sat_op_45_249_85625.cnf
-16.816013,-0.48913455,w2sat,sat_op_45_249_85625.cnf
-0.44943,4.8291955,original,sat_cliquecoloring_80_524.cnf
-0.45109805,4.8291507,w2sat,sat_cliquecoloring_80_524.cnf
-30.267826,-1.1364348,original,sat_subsetcard_24_84_64525.cnf
-30.290682,-0.6608767,w2sat,sat_subsetcard_24_84_64525.cnf
-17.225945,-0.1557497,original,unsat_op_45_248_4041.cnf
-17.126013,-0.59509796,w2sat,unsat_op_45_248_4041.cnf
28.05138,-3.7843874,original,unsat_dominating_80_1809_49226.cnf
26.395874,-6.2181845,w2sat,unsat_dominating_80_1809_49226.cnf
-26.351921,-1.4660314,original,sat_cliquecoloring_45_137.cnf
-26.350183,-1.4642204,w2sat,sat_cliquecoloring_45_137.cnf
-23.87171,-0.7672146,original,unsat_matching_60_271_39143.cnf
-15.383603,0.38877407,w2sat,unsat_matching_60_271_39143.cnf
-17.18766,-0.20335074,original,unsat_cliquecoloring_45_248.cnf
-17.155355,-0.1753011,w2sat,unsat_cliquecoloring_45_248.cnf
-19.124271,-0.4632534,original,sat_matching_60_251_14901.cnf
-16.811718,0.48373175,w2sat,sat_matching_60_251_14901.cnf
15.646963,4.0710106,original,sat_dominating_70_1295_31472.cnf
15.6432495,3.6617854,w2sat,sat_dominating_70_1295_31472.cnf
-6.4395742,2.8237374,original,sat_3clique_30_408_50315.cnf
-6.4382396,2.8241415,w2sat,sat_3clique_30_408_50315.cnf
-8.783109,1.9770541,original,sat_subsetcard_36_360_58681.cnf
-8.786529,1.9873968,w2sat,sat_subsetcard_36_360_58681.cnf
-0.61050963,5.0812225,original,sat_5color_100_520_97350.cnf
-0.6107314,5.0810847,w2sat,sat_5color_100_520_97350.cnf
-27.115076,-0.33971334,original,sat_tseitin_20_130_36501.cnf
-27.116022,-0.32930848,w2sat,sat_tseitin_20_130_36501.cnf
-26.063965,-0.48510176,original,unsat_tseitin_20_146_24277.cnf
-26.064182,-0.4876719,w2sat,unsat_tseitin_20_146_24277.cnf
31.966211,-6.5845423,original,sat_subsetcard_60_2820_22665.cnf
31.966211,-6.584529,w2sat,sat_subsetcard_60_2820_22665.cnf
-3.377023,3.0657907,original,sat_tseitin_30_468_86187.cnf
-3.3770838,3.069928,w2sat,sat_tseitin_30_468_86187.cnf
-18.254509,-1.122517,original,unsat_cliquecoloring_37_230.cnf
-18.252104,-1.1252307,w2sat,unsat_cliquecoloring_37_230.cnf
28.104721,-7.0502124,original,unsat_dominating_80_1810_96282.cnf
26.049955,-6.991493,w2sat,unsat_dominating_80_1810_96282.cnf
27.39681,-7.108752,original,unsat_dominating_80_1810_40273.cnf
-30.9892,-0.6833484,original,sat_subsetcard_12_72_25143.cnf
-30.984484,-0.67639405,w2sat,sat_subsetcard_12_72_25143.cnf
-27.860405,-0.981338,original,sat_op_28_119_74214.cnf
-27.873531,-0.9254988,w2sat,sat_op_28_119_74214.cnf
-6.7535195,2.738853,original,sat_4clique_32_404_34389.cnf
-6.7528768,2.7390587,w2sat,sat_4clique_32_404_34389.cnf
30.052637,-8.586147,original,unsat_5clique_65_1955_91681.cnf
-2.9247525,5.6457663,original,unsat_php_96_450_86266.cnf
-2.9248285,5.6454635,w2sat,unsat_php_96_450_86266.cnf
12.308908,6.52602,original,sat_5color_250_1050_96558.cnf
12.309173,6.5257983,w2sat,sat_5color_250_1050_96558.cnf
-4.360188,3.7086408,original,unsat_dominating_40_455_87000.cnf
-3.8035831,3.6337311,w2sat,unsat_dominating_40_455_87000.cnf
-29.629227,-0.51887524,original,unsat_tiling_20_101_58566.cnf
-29.251513,-0.7541491,w2sat,unsat_tiling_20_101_58566.cnf
3.915992,5.418493,original,unsat_dominating_50_690_38469.cnf
4.201556,5.525196,w2sat,unsat_dominating_50_690_38469.cnf
9.885379,7.3281507,original,sat_php_220_876_45650.cnf
-2.8740792,5.6582313,original,unsat_php_97_451_21992.cnf
-2.873915,5.6578555,w2sat,unsat_php_97_451_21992.cnf
28.292261,-4.922459,original,unsat_dominating_80_1810_71978.cnf
27.63367,-6.7600408,original,unsat_dominating_80_1810_52694.cnf
10.748234,6.696774,original,sat_php_226_932_62209.cnf
27.32263,-7.59327,original,unsat_dominating_80_1810_77484.cnf
-22.415205,-0.73254544,original,unsat_4color_40_190_72085.cnf
-22.415817,-0.7325131,w2sat,unsat_4color_40_190_72085.cnf
11.828943,6.9999666,original,sat_php_234_995_88781.cnf
28.36818,-4.5946655,original,unsat_dominating_80_1809_21835.cnf
25.99343,-6.2542176,w2sat,unsat_dominating_80_1809_21835.cnf
11.280701,7.2592196,original,sat_php_229_951_42801.cnf
-27.862263,-0.97262067,original,sat_op_28_119_84304.cnf
-27.874142,-0.92176646,w2sat,sat_op_28_119_84304.cnf
6.297213,6.1091857,original,unsat_op_90_775_82061.cnf
6.296153,6.108794,w2sat,unsat_op_90_775_82061.cnf
-23.158304,-0.73751265,original,unsat_cliquecoloring_36_176.cnf
-23.15806,-0.7374665,w2sat,unsat_cliquecoloring_36_176.cnf
10.524604,7.4692197,original,sat_php_224_911_4195.cnf
28.135914,-3.913439,original,unsat_dominating_80_1810_53707.cnf
25.892572,-6.854055,w2sat,unsat_dominating_80_1810_53707.cnf
-32.090054,-0.70035595,original,sat_subsetcard_12_36_64659.cnf
-32.08864,-0.7048398,w2sat,sat_subsetcard_12_36_64659.cnf
30.711452,-7.580647,original,sat_subsetcard_80_2240_22665.cnf
30.711452,-7.580649,w2sat,sat_subsetcard_80_2240_22665.cnf
1.3425406,5.1757817,original,unsat_op_90_775_64509.cnf
6.2961874,6.1087837,w2sat,unsat_op_90_775_64509.cnf
27.370327,-7.630689,original,unsat_dominating_80_1810_49226.cnf
10.234047,6.9843283,original,sat_php_223_901_21286.cnf
30.052649,-8.58612,original,unsat_5clique_65_1955_42480.cnf
-18.325323,-0.7512596,original,unsat_op_45_248_69595.cnf
-17.15698,-0.19217621,w2sat,unsat_op_45_248_69595.cnf
1.6737598,4.954714,original,unsat_tseitin_30_568_54824.cnf
1.720052,4.9150014,w2sat,unsat_tseitin_30_568_54824.cnf
-15.09732,-0.3376691,original,unsat_tseitin_40_292_99809.cnf
-13.855612,0.31517506,w2sat,unsat_tseitin_40_292_99809.cnf
3.6600385,5.5474877,original,unsat_cliquecoloring_54_673.cnf
3.6614175,5.546501,w2sat,unsat_cliquecoloring_54_673.cnf
3.8838334,5.382408,original,unsat_dominating_50_689_11317.cnf
4.176714,5.521652,w2sat,unsat_dominating_50_689_11317.cnf
-10.554784,1.4517075,original,unsat_matching_80_365_47440.cnf
-9.933128,1.2900015,w2sat,unsat_matching_80_365_47440.cnf
-32.465626,-0.9168537,original,sat_tiling_5_17_36057.cnf
-32.46515,-0.9265431,w2sat,sat_tiling_5_17_36057.cnf
-12.540533,0.8428713,original,unsat_matching_80_363_61838.cnf
-9.983932,1.31981,w2sat,unsat_matching_80_363_61838.cnf
-4.180687,2.9874268,original,unsat_tseitin_30_452_52851.cnf
-4.1811585,2.9924726,w2sat,unsat_tseitin_30_452_52851.cnf
-16.401194,-1.8003014,original,sat_3clique_24_255_7737.cnf
-16.40037,-1.7958202,w2sat,sat_3clique_24_255_7737.cnf
31.966211,-6.5845423,original,sat_subsetcard_60_2820_25143.cnf
31.966211,-6.584529,w2sat,sat_subsetcard_60_2820_25143.cnf
-4.3602476,3.7086365,original,unsat_dominating_40_455_28307.cnf
-3.798971,3.6250226,w2sat,unsat_dominating_40_455_28307.cnf
27.957424,-6.444599,original,unsat_dominating_80_1809_635.cnf
26.250015,-6.207683,w2sat,unsat_dominating_80_1809_635.cnf
-3.8191383,3.6568308,original,unsat_dominating_40_455_87187.cnf
-3.8004081,3.6273987,w2sat,unsat_dominating_40_455_87187.cnf
-16.891157,-0.564679,original,sat_op_45_249_90577.cnf
-16.813745,-0.48144826,w2sat,sat_op_45_249_90577.cnf
-5.487386,3.090468,original,sat_tseitin_30_424_85097.cnf
-5.4872265,3.0912519,w2sat,sat_tseitin_30_424_85097.cnf
8.697769,7.207568,original,sat_php_188_804_77056.cnf
8.697287,7.2074203,w2sat,sat_php_188_804_77056.cnf
16.77516,3.94473,original,sat_5color_250_1300_43143.cnf
16.749544,3.73231,w2sat,sat_5color_250_1300_43143.cnf
28.072529,-6.9878054,original,unsat_dominating_80_1810_64806.cnf
26.270346,-6.907486,w2sat,unsat_dominating_80_1810_64806.cnf
28.371803,-4.593353,original,unsat_dominating_80_1809_18472.cnf
26.016874,-6.247896,w2sat,unsat_dominating_80_1809_18472.cnf
-27.079058,-1.1843631,original,unsat_subsetcard_31_129_84276.cnf
-27.077784,-1.1800985,w2sat,unsat_subsetcard_31_129_84276.cnf
8.980074,5.0369606,original,sat_dominating_60_970_53707.cnf
8.980098,5.03684,w2sat,sat_dominating_60_970_53707.cnf
-8.910153,2.3191254,original,sat_4clique_32_356_68014.cnf
-8.911337,2.321868,w2sat,sat_4clique_32_356_68014.cnf
11.038484,7.3675356,original,sat_php_227_937_64655.cnf
28.102201,-7.05022,original,unsat_dominating_80_1810_71068.cnf
26.22743,-7.148081,w2sat,unsat_dominating_80_1810_71068.cnf
-12.415356,0.87943697,original,sat_cliquecoloring_69_305.cnf
-12.416344,0.8789216,w2sat,sat_cliquecoloring_69_305.cnf
-13.636425,0.40299863,original,unsat_tseitin_40_296_55226.cnf
-13.640995,0.4005562,w2sat,unsat_tseitin_40_296_55226.cnf
27.751017,-7.6017237,original,unsat_dominating_80_1810_63476.cnf
-4.360283,3.7086465,original,unsat_dominating_40_455_67184.cnf
-3.801908,3.6299605,w2sat,unsat_dominating_40_455_67184.cnf
28.299654,-4.9221954,original,unsat_dominating_80_1810_67184.cnf
